Gender;Nativelang;Otherlang;Age;Clicks1;Hits1;Misses1;Score1;Accuracy1;Missrate1;Clicks2;Hits2;Misses2;Score2;Accuracy2;Missrate2;Clicks3;Hits3;Misses3;Score3;Accuracy3;Missrate3;Clicks4;Hits4;Misses4;Score4;Accuracy4;Missrate4;Clicks5;Hits5;Misses5;Score5;Accuracy5;Missrate5;Clicks6;Hits6;Misses6;Score6;Accuracy6;Missrate6;Clicks7;Hits7;Misses7;Score7;Accuracy7;Missrate7;Clicks8;Hits8;Misses8;Score8;Accuracy8;Missrate8;Clicks9;Hits9;Misses9;Score9;Accuracy9;Missrate9;Clicks10;Hits10;Misses10;Score10;Accuracy10;Missrate10;Clicks11;Hits11;Misses11;Score11;Accuracy11;Missrate11;Clicks12;Hits12;Misses12;Score12;Accuracy12;Missrate12;Clicks13;Hits13;Misses13;Score13;Accuracy13;Missrate13;Clicks14;Hits14;Misses14;Score14;Accuracy14;Missrate14;Clicks15;Hits15;Misses15;Score15;Accuracy15;Missrate15;Clicks16;Hits16;Misses16;Score16;Accuracy16;Missrate16;Clicks17;Hits17;Misses17;Score17;Accuracy17;Missrate17;Clicks18;Hits18;Misses18;Score18;Accuracy18;Missrate18;Clicks19;Hits19;Misses19;Score19;Accuracy19;Missrate19;Clicks20;Hits20;Misses20;Score20;Accuracy20;Missrate20;Clicks21;Hits21;Misses21;Score21;Accuracy21;Missrate21;Clicks22;Hits22;Misses22;Score22;Accuracy22;Missrate22;Clicks23;Hits23;Misses23;Score23;Accuracy23;Missrate23;Clicks24;Hits24;Misses24;Score24;Accuracy24;Missrate24;Clicks25;Hits25;Misses25;Score25;Accuracy25;Missrate25;Clicks26;Hits26;Misses26;Score26;Accuracy26;Missrate26;Clicks27;Hits27;Misses27;Score27;Accuracy27;Missrate27;Clicks28;Hits28;Misses28;Score28;Accuracy28;Missrate28;Clicks29;Hits29;Misses29;Score29;Accuracy29;Missrate29;Clicks30;Hits30;Misses30;Score30;Accuracy30;Missrate30;Clicks31;Hits31;Misses31;Score31;Accuracy31;Missrate31;Clicks32;Hits32;Misses32;Score32;Accuracy32;Missrate32;Dyslexia
Female;Yes;No;11;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;1;1;0;1;1;0;3;3;0;3;1;0;2;0;2;2;0;1;1;0;1;1;0;1;4;4;0;4;1;0;2;2;0;2;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;3;0;3;3;0;1;3;2;1;3;0.666666667;0.333333333;1;1;0;1;1;0;4;4;0;4;1;0;3;3;0;3;1;0;6;3;3;6;0.5;0.5;4;3;1;4;0.75;0.25;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;4;2;2;4;0.5;0.5;5;4;1;5;0.8;0.2;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;8;7;1;8;875;125;26;2;0;26;0.076923077;0;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;6;6;0;6;1;0;9;9;0;9;1;0;7;7;0;7;1;0;4;4;0;4;1;0;4;4;0;4;1;0;6;6;0;6;1;0;7;7;0;7;1;0;5;5;0;5;1;0;6;6;0;6;1;0;10;10;0;10;1;0;6;6;0;6;1;0;6;5;1;6;0.833333333;0.166666667;6;6;0;6;1;0;10;10;0;10;1;0;4;4;0;4;1;0;6;6;0;6;1;0;7;6;1;7;0.857142857;0.142857143;5;5;0;5;1;0;6;6;0;6;1;0;4;3;1;4;0.75;0.25;NULL;NULL;NULL;NULL;NULL;NULL;6;6;0;6;1;0;5;5;0;5;1;0;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;9;8;1;9;0.888888889;0.111111111;40;4;0;40;0.1;0;14;2;0;14;0.142857143;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;6;6;0;6;1;0;5;3;2;5;0.6;0.4;3;2;1;3;0.666666667;0.333333333;3;2;1;3;0.666666667;0.333333333;5;3;2;5;0.6;0.4;6;5;1;6;0.833333333;0.166666667;4;2;2;4;0.5;0.5;6;5;1;6;0.833333333;0.166666667;3;2;1;3;0.666666667;0.333333333;4;0;4;4;0;1;5;4;1;5;0.8;0.2;2;2;0;2;1;0;4;1;3;4;0.25;0.75;7;6;1;7;0.857142857;0.142857143;1;1;0;1;1;0;2;2;0;2;1;0;4;2;2;4;0.5;0.5;5;0;5;5;0;1;2;1;1;2;0.5;0.5;4;2;2;4;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;5;4;1;5;0.8;0.2;3;2;1;3;0.666666667;0.333333333;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;3;2;1;3;0.666666667;0.333333333;30;1;2;30;0.033333333;0.066666667;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;Yes;11;6;6;0;6;1;0;9;9;0;9;1;0;6;6;0;6;1;0;3;3;0;3;1;0;1;0;1;1;0;1;3;0;3;3;0;1;4;4;0;4;1;0;5;5;0;5;1;0;4;3;1;4;0.75;0.25;6;6;0;6;1;0;2;1;1;2;0.5;0.5;3;3;0;3;1;0;6;5;1;6;0.833333333;0.166666667;10;10;0;10;1;0;6;6;0;6;1;0;4;4;0;4;1;0;4;4;0;4;1;0;4;1;3;4;0.25;0.75;3;1;2;3;0.333333333;0.666666667;6;2;4;6;0.333333333;0.666666667;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;5;4;1;5;0.8;0.2;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;7;2;5;7;0.285714286;0.714285714;16;0;1;16;0;0.0625;22;2;1;22;0.090909091;0.045454545;NULL;NULL;NULL;NULL;NULL;NULL;19;1;2;19;0.052631579;0.105263158;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;11;11;0;11;1;0;8;8;0;8;1;0;8;8;0;8;1;0;4;4;0;4;1;0;5;3;2;5;0.6;0.4;6;4;2;6;0.666666667;0.333333333;8;8;0;8;1;0;6;5;1;6;0.833333333;0.166666667;5;4;1;5;0.8;0.2;11;3;8;11;0.272727273;0.727272727;5;5;0;5;1;0;9;8;1;9;0.888888889;0.111111111;6;5;1;6;0.833333333;0.166666667;10;10;0;10;1;0;5;5;0;5;1;0;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;4;3;1;4;0.75;0.25;5;2;3;5;0.4;0.6;NULL;NULL;NULL;NULL;NULL;NULL;11;10;1;11;0.909090909;0.090909091;10;10;0;10;1;0;9;9;0;9;1;0;NULL;NULL;NULL;NULL;NULL;NULL;15;12;3;15;0.8;0.2;52;3;2;52;0.057692308;0.038461538;48;7;0;48;0.145833333;0;NULL;NULL;NULL;NULL;NULL;NULL;21;4;0;21;0.19047619;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;9;9;0;9;1;0;8;8;0;8;1;0;7;7;0;7;1;0;4;4;0;4;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;3;3;0;3;1;0;6;6;0;6;1;0;4;4;0;4;1;0;6;6;0;6;1;0;7;7;0;7;1;0;5;3;2;5;0.6;0.4;6;6;0;6;1;0;8;8;0;8;1;0;6;6;0;6;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;6;1;5;6;0.166666667;0.833333333;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;6;5;1;6;0.833333333;0.166666667;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;7;7;0;7;1;0;40;3;1;40;75;25;12;1;1;12;0.083333333;0.083333333;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;4;4;0;4;1;0;6;6;0;6;1;0;6;6;0;6;1;0;3;2;1;3;0.666666667;0.333333333;4;4;0;4;1;0;3;2;1;3;0.666666667;0.333333333;4;4;0;4;1;0;5;5;0;5;1;0;4;4;0;4;1;0;6;6;0;6;1;0;5;4;1;5;0.8;0.2;6;6;0;6;1;0;4;4;0;4;1;0;8;8;0;8;1;0;5;5;0;5;1;0;5;5;0;5;1;0;5;5;0;5;1;0;5;5;0;5;1;0;3;3;0;3;1;0;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;5;5;0;5;1;0;5;5;0;5;1;0;4;3;1;4;0.75;0.25;NULL;NULL;NULL;NULL;NULL;NULL;2;2;0;2;1;0;12;0;1;12;0;0.083333333;24;3;0;24;125;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;No;No;11;6;6;0;6;1;0;7;7;0;7;1;0;8;8;0;8;1;0;2;2;0;2;1;0;6;6;0;6;1;0;3;1;2;3;0.333333333;0.666666667;7;7;0;7;1;0;3;3;0;3;1;0;5;4;1;5;0.8;0.2;6;6;0;6;1;0;5;5;0;5;1;0;5;5;0;5;1;0;4;4;0;4;1;0;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;2;2;0;2;1;0;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;9;6;3;9;0.666666667;0.333333333;4;3;1;4;0.75;0.25;6;4;2;6;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;8;6;2;8;0.75;0.25;32;2;1;32;0.0625;0.03125;40;6;0;40;0.15;0;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;8;8;0;8;1;0;8;8;0;8;1;0;8;8;0;8;1;0;3;3;0;3;1;0;2;0;2;2;0;1;3;3;0;3;1;0;7;7;0;7;1;0;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;6;6;0;6;1;0;5;5;0;5;1;0;3;3;0;3;1;0;5;4;1;5;0.8;0.2;8;8;0;8;1;0;4;4;0;4;1;0;6;6;0;6;1;0;4;4;0;4;1;0;4;4;0;4;1;0;2;2;0;2;1;0;2;1;1;2;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;3;1;2;3;0.333333333;0.666666667;3;3;0;3;1;0;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;5;3;2;5;0.6;0.4;30;2;1;30;0.066666667;0.033333333;12;0;2;12;0;0.166666667;NULL;NULL;NULL;NULL;NULL;NULL;21;4;0;21;0.19047619;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;7;7;0;7;1;0;7;7;0;7;1;0;6;6;0;6;1;0;3;3;0;3;1;0;6;6;0;6;1;0;2;0;2;2;0;1;6;6;0;6;1;0;5;5;0;5;1;0;3;3;0;3;1;0;7;7;0;7;1;0;5;5;0;5;1;0;6;6;0;6;1;0;5;5;0;5;1;0;9;9;0;9;1;0;4;4;0;4;1;0;4;4;0;4;1;0;3;3;0;3;1;0;5;4;1;5;0.8;0.2;3;3;0;3;1;0;5;4;1;5;0.8;0.2;NULL;NULL;NULL;NULL;NULL;NULL;6;6;0;6;1;0;7;4;3;7;0.571428571;0.428571429;4;4;0;4;1;0;NULL;NULL;NULL;NULL;NULL;NULL;9;7;2;9;0.777777778;0.222222222;18;1;1;18;0.055555556;0.055555556;26;3;1;26;0.115384615;0.038461538;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;6;6;0;6;1;0;8;8;0;8;1;0;8;8;0;8;1;0;2;2;0;2;1;0;6;5;1;6;0.833333333;0.166666667;4;4;0;4;1;0;6;6;0;6;1;0;6;5;1;6;0.833333333;0.166666667;3;3;0;3;1;0;6;6;0;6;1;0;4;4;0;4;1;0;5;5;0;5;1;0;6;6;0;6;1;0;9;9;0;9;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;4;0;4;1;0;5;5;0;5;1;0;6;4;2;6;0.666666667;0.333333333;5;2;3;5;0.4;0.6;NULL;NULL;NULL;NULL;NULL;NULL;5;3;2;5;0.6;0.4;6;6;0;6;1;0;6;6;0;6;1;0;NULL;NULL;NULL;NULL;NULL;NULL;11;5;6;11;0.454545455;0.545454545;52;4;1;52;0.076923077;0.019230769;28;1;3;28;0.035714286;0.107142857;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;1;1;0;1;1;0;1;0;1;1;0;1;4;4;0;4;1;0;3;3;0;3;1;0;5;5;0;5;1;0;4;1;3;4;0.25;0.75;5;5;0;5;1;0;6;5;1;6;0.833333333;0.166666667;3;3;0;3;1;0;7;6;1;7;0.857142857;0.142857143;4;4;0;4;1;0;6;5;1;6;0.833333333;0.166666667;4;3;1;4;0.75;0.25;3;3;0;3;1;0;3;1;2;3;0.333333333;0.666666667;4;3;1;4;0.75;0.25;3;3;0;3;1;0;4;4;0;4;1;0;5;5;0;5;1;0;4;0;4;4;0;1;NULL;NULL;NULL;NULL;NULL;NULL;7;7;0;7;1;0;4;4;0;4;1;0;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;11;8;3;11;0.727272727;0.272727273;24;0;2;24;0;0.083333333;18;0;3;18;0;0.166666667;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;6;6;0;6;1;0;9;9;0;9;1;0;8;8;0;8;1;0;4;4;0;4;1;0;5;5;0;5;1;0;7;3;4;7;0.428571429;0.571428571;8;8;0;8;1;0;4;4;0;4;1;0;3;3;0;3;1;0;5;5;0;5;1;0;4;4;0;4;1;0;1;1;0;1;1;0;4;3;1;4;0.75;0.25;8;8;0;8;1;0;3;3;0;3;1;0;6;6;0;6;1;0;3;3;0;3;1;0;2;2;0;2;1;0;4;2;2;4;0.5;0.5;3;3;0;3;1;0;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;7;7;0;7;1;0;7;7;0;7;1;0;NULL;NULL;NULL;NULL;NULL;NULL;7;7;0;7;1;0;32;3;0;32;0.09375;0;32;5;0;32;0.15625;0;NULL;NULL;NULL;NULL;NULL;NULL;21;2;2;21;0.095238095;0.095238095;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;10;10;0;10;1;0;7;7;0;7;1;0;6;6;0;6;1;0;2;2;0;2;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;4;0;4;1;0;2;2;0;2;1;0;2;2;0;2;1;0;5;5;0;5;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;4;1;5;0.8;0.2;11;10;1;11;0.909090909;0.090909091;7;7;0;7;1;0;6;6;0;6;1;0;6;6;0;6;1;0;3;3;0;3;1;0;3;3;0;3;1;0;2;2;0;2;1;0;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;6;5;1;6;0.833333333;0.166666667;6;6;0;6;1;0;NULL;NULL;NULL;NULL;NULL;NULL;16;8;8;16;0.5;0.5;56;5;0;56;0.089285714;0;38;4;2;38;0.105263158;0.052631579;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;8;8;0;8;1;0;8;8;0;8;1;0;7;7;0;7;1;0;3;3;0;3;1;0;2;2;0;2;1;0;4;4;0;4;1;0;1;0;1;1;0;1;5;5;0;5;1;0;3;3;0;3;1;0;9;9;0;9;1;0;4;3;1;4;0.75;0.25;4;4;0;4;1;0;4;4;0;4;1;0;8;8;0;8;1;0;4;4;0;4;1;0;4;4;0;4;1;0;7;7;0;7;1;0;2;2;0;2;1;0;5;3;2;5;0.6;0.4;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;8;6;2;8;0.75;0.25;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;11;7;4;11;0.636363636;0.363636364;50;3;1;50;0.06;0.02;32;4;1;32;125;0.03125;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;8;8;0;8;1;0;7;7;0;7;1;0;6;6;0;6;1;0;4;3;1;4;0.75;0.25;4;4;0;4;1;0;5;5;0;5;1;0;8;8;0;8;1;0;5;5;0;5;1;0;4;4;0;4;1;0;9;9;0;9;1;0;4;4;0;4;1;0;4;2;2;4;0.5;0.5;5;4;1;5;0.8;0.2;8;8;0;8;1;0;4;4;0;4;1;0;4;4;0;4;1;0;5;5;0;5;1;0;6;6;0;6;1;0;3;2;1;3;0.666666667;0.333333333;3;1;2;3;0.333333333;0.666666667;NULL;NULL;NULL;NULL;NULL;NULL;5;3;2;5;0.6;0.4;5;5;0;5;1;0;5;4;1;5;0.8;0.2;NULL;NULL;NULL;NULL;NULL;NULL;8;4;4;8;0.5;0.5;60;1;4;60;0.016666667;0.066666667;34;3;2;34;0.088235294;0.058823529;NULL;NULL;NULL;NULL;NULL;NULL;21;0;4;21;0;0.19047619;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;11;11;0;11;1;0;11;11;0;11;1;0;10;10;0;10;1;0;5;5;0;5;1;0;6;6;0;6;1;0;5;5;0;5;1;0;7;7;0;7;1;0;7;7;0;7;1;0;6;6;0;6;1;0;8;7;1;8;875;125;6;6;0;6;1;0;6;6;0;6;1;0;6;5;1;6;0.833333333;0.166666667;10;10;0;10;1;0;5;5;0;5;1;0;5;5;0;5;1;0;6;6;0;6;1;0;8;7;1;8;875;125;6;4;2;6;0.666666667;0.333333333;4;2;2;4;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;7;7;0;7;1;0;5;5;0;5;1;0;8;8;0;8;1;0;NULL;NULL;NULL;NULL;NULL;NULL;9;7;2;9;0.777777778;0.222222222;30;2;1;30;0.066666667;0.033333333;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;No;No;11;9;9;0;9;1;0;8;8;0;8;1;0;7;7;0;7;1;0;2;2;0;2;1;0;8;8;0;8;1;0;5;5;0;5;1;0;5;5;0;5;1;0;5;5;0;5;1;0;2;2;0;2;1;0;7;7;0;7;1;0;6;6;0;6;1;0;5;5;0;5;1;0;6;6;0;6;1;0;9;9;0;9;1;0;4;4;0;4;1;0;8;8;0;8;1;0;7;7;0;7;1;0;3;0;3;3;0;1;3;3;0;3;1;0;1;0;1;1;0;1;NULL;NULL;NULL;NULL;NULL;NULL;5;4;1;5;0.8;0.2;1;1;0;1;1;0;6;6;0;6;1;0;NULL;NULL;NULL;NULL;NULL;NULL;12;9;3;12;0.75;0.25;10;0;1;10;0;0.1;24;3;0;24;125;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;8;8;0;8;1;0;6;6;0;6;1;0;4;2;2;4;0.5;0.5;2;2;0;2;1;0;5;5;0;5;1;0;3;3;0;3;1;0;2;2;0;2;1;0;3;3;0;3;1;0;1;1;0;1;1;0;7;7;0;7;1;0;4;4;0;4;1;0;4;4;0;4;1;0;2;2;0;2;1;0;8;8;0;8;1;0;4;4;0;4;1;0;3;3;0;3;1;0;3;3;0;3;1;0;4;3;1;4;0.75;0.25;5;5;0;5;1;0;2;0;2;2;0;1;NULL;NULL;NULL;NULL;NULL;NULL;3;3;0;3;1;0;3;3;0;3;1;0;4;4;0;4;1;0;NULL;NULL;NULL;NULL;NULL;NULL;5;2;3;5;0.4;0.6;18;1;1;18;0.055555556;0.055555556;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;18;1;2;18;0.055555556;0.111111111;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;9;9;0;9;1;0;8;8;0;8;1;0;6;6;0;6;1;0;9;0;9;9;0;1;3;1;2;3;0.333333333;0.666666667;4;3;1;4;0.75;0.25;4;4;0;4;1;0;8;8;0;8;1;0;6;6;0;6;1;0;7;7;0;7;1;0;6;6;0;6;1;0;6;5;1;6;0.833333333;0.166666667;6;3;3;6;0.5;0.5;8;8;0;8;1;0;6;6;0;6;1;0;7;7;0;7;1;0;7;7;0;7;1;0;2;0;2;2;0;1;6;4;2;6;0.666666667;0.333333333;3;2;1;3;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;6;4;2;6;0.666666667;0.333333333;7;6;1;7;0.857142857;0.142857143;4;4;0;4;1;0;NULL;NULL;NULL;NULL;NULL;NULL;8;4;4;8;0.5;0.5;40;3;1;40;75;25;32;5;0;32;0.15625;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;8;8;0;8;1;0;8;8;0;8;1;0;7;7;0;7;1;0;1;1;0;1;1;0;6;6;0;6;1;0;5;5;0;5;1;0;5;5;0;5;1;0;4;4;0;4;1;0;2;0;2;2;0;1;6;6;0;6;1;0;4;4;0;4;1;0;3;3;0;3;1;0;4;3;1;4;0.75;0.25;9;9;0;9;1;0;4;4;0;4;1;0;4;4;0;4;1;0;4;4;0;4;1;0;3;3;0;3;1;0;3;0;3;3;0;1;2;1;1;2;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;3;2;1;3;0.666666667;0.333333333;6;5;1;6;0.833333333;0.166666667;3;3;0;3;1;0;NULL;NULL;NULL;NULL;NULL;NULL;8;5;3;8;625;375;42;3;1;42;0.071428571;0.023809524;26;3;1;26;0.115384615;0.038461538;NULL;NULL;NULL;NULL;NULL;NULL;21;1;3;21;0.047619048;0.142857143;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;6;6;0;6;1;0;8;8;0;8;1;0;6;6;0;6;1;0;4;3;1;4;0.75;0.25;4;4;0;4;1;0;4;3;1;4;0.75;0.25;3;3;0;3;1;0;3;2;1;3;0.666666667;0.333333333;2;2;0;2;1;0;6;6;0;6;1;0;7;6;1;7;0.857142857;0.142857143;4;2;2;4;0.5;0.5;5;3;2;5;0.6;0.4;8;8;0;8;1;0;3;3;0;3;1;0;4;4;0;4;1;0;7;7;0;7;1;0;5;5;0;5;1;0;4;2;2;4;0.5;0.5;5;3;2;5;0.6;0.4;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;5;4;1;5;0.8;0.2;4;2;2;4;0.5;0.5;NULL;NULL;NULL;NULL;NULL;NULL;12;3;9;12;0.25;0.75;40;2;2;40;0.05;0.05;26;2;2;26;0.076923077;0.076923077;NULL;NULL;NULL;NULL;NULL;NULL;21;4;0;21;0.19047619;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;6;6;0;6;1;0;6;6;0;6;1;0;7;7;0;7;1;0;5;5;0;5;1;0;2;0;2;2;0;1;3;3;0;3;1;0;6;6;0;6;1;0;8;8;0;8;1;0;3;3;0;3;1;0;7;7;0;7;1;0;6;5;1;6;0.833333333;0.166666667;3;3;0;3;1;0;6;5;1;6;0.833333333;0.166666667;7;7;0;7;1;0;5;5;0;5;1;0;5;5;0;5;1;0;3;3;0;3;1;0;2;1;1;2;0.5;0.5;4;4;0;4;1;0;3;0;3;3;0;1;NULL;NULL;NULL;NULL;NULL;NULL;6;5;1;6;0.833333333;0.166666667;5;4;1;5;0.8;0.2;5;5;0;5;1;0;NULL;NULL;NULL;NULL;NULL;NULL;3;1;2;3;0.333333333;0.666666667;26;2;0;26;0.076923077;0;18;2;1;18;0.111111111;0.055555556;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Male;Yes;No;11;11;11;0;11;1;0;9;9;0;9;1;0;7;7;0;7;1;0;5;5;0;5;1;0;5;5;0;5;1;0;3;2;1;3;0.666666667;0.333333333;3;3;0;3;1;0;5;5;0;5;1;0;1;1;0;1;1;0;8;8;0;8;1;0;5;5;0;5;1;0;5;5;0;5;1;0;4;3;1;4;0.75;0.25;9;9;0;9;1;0;5;5;0;5;1;0;4;4;0;4;1;0;3;3;0;3;1;0;5;5;0;5;1;0;5;0;5;5;0;1;5;1;4;5;0.2;0.8;NULL;NULL;NULL;NULL;NULL;NULL;7;6;1;7;0.857142857;0.142857143;4;3;1;4;0.75;0.25;6;4;2;6;0.666666667;0.333333333;NULL;NULL;NULL;NULL;NULL;NULL;10;9;1;10;0.9;0.1;18;2;0;18;0.111111111;0;32;5;0;32;0.15625;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
Female;Yes;No;11;6;6;0;6;1;0;7;7;0;7;1;0;7;7;0;7;1;0;4;4;0;4;1;0;5;0;5;5;0;1;4;4;0;4;1;0;3;3;0;3;1;0;3;3;0;3;1;0;2;2;0;2;1;0;5;0;5;5;0;1;6;6;0;6;1;0;3;3;0;3;1;0;7;4;3;7;0.571428571;0.428571429;7;7;0;7;1;0;4;4;0;4;1;0;6;6;0;6;1;0;3;3;0;3;1;0;5;0;5;5;0;1;5;4;1;5;0.8;0.2;1;0;1;1;0;1;NULL;NULL;NULL;NULL;NULL;NULL;5;5;0;5;1;0;7;7;0;7;1;0;3;3;0;3;1;0;NULL;NULL;NULL;NULL;NULL;NULL;6;4;2;6;0.666666667;0.333333333;18;1;1;18;0.055555556;0.055555556;14;2;0;14;0.142857143;0;NULL;NULL;NULL;NULL;NULL;NULL;21;3;1;21;0.142857143;0.047619048;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;No
